IAA;IEG;IPS;IDA;IPP;IPV;IAN;INDE;INDICADO_BOLSA
1.0;0.3307328437586567;0.11880362234663656;0.21798931402204666;-0.10610433171199864;0.2639901182674048;0.0488708549705516;0.4633634324026931;-0.04347290925721626
0.3307328437586567;1.0;0.09845988751009692;0.5701412075418516;0.1361324946125318;0.5953152101861138;0.1639486727161063;0.8052815211838483;0.04763902879790247
0.11880362234663656;0.09845988751009692;1.0;0.137055501705133;0.05864115832859338;0.21181802572803815;0.035888114795425176;0.2742201973702592;0.1232748632763941
0.21798931402204666;0.5701412075418516;0.137055501705133;1.0;0.1169164929725627;0.6221895087018379;0.14809381184676787;0.8207098181295217;0.1652385320085448
-0.10610433171199864;0.1361324946125318;0.05864115832859338;0.1169164929725627;1.0;0.3374958300392222;0.12067486678432943;0.2852396757624776;0.31297532248781007
0.2639901182674048;0.5953152101861138;0.21181802572803815;0.6221895087018379;0.3374958300392222;1.0;0.11347791457404341;0.7916339718950948;0.2360970512100666
0.0488708549705516;0.1639486727161063;0.035888114795425176;0.14809381184676787;0.12067486678432943;0.11347791457404341;1.0;0.3946843541543323;-0.0473640728375985
0.4633634324026931;0.8052815211838483;0.2742201973702592;0.8207098181295217;0.2852396757624776;0.7916339718950948;0.3946843541543323;1.0;0.1592557741118045
-0.04347290925721626;0.04763902879790247;0.1232748632763941;0.1652385320085448;0.31297532248781007;0.2360970512100666;-0.0473640728375985;0.1592557741118045;1.0
