accuracy;loss;val_accuracy;val_loss
0.8272027373313904;0.5250888466835022;0.8771331310272217;0.49365490674972534
0.8237810134887695;0.5263833403587341;0.8771331310272217;0.49212172627449036
0.8426005244255066;0.5229586958885193;0.8771331310272217;0.49055802822113037
0.8212147355079651;0.531700611114502;0.8771331310272217;0.48898887634277344
0.845166802406311;0.5247637629508972;0.8771331310272217;0.48743003606796265
0.8331907391548157;0.5181770920753479;0.8771331310272217;0.48584115505218506
0.8212147355079651;0.5211519598960876;0.8771331310272217;0.48430335521698
0.8297690153121948;0.5134974122047424;0.8771331310272217;0.48278751969337463
0.8366124629974365;0.5114967226982117;0.8771331310272217;0.48119789361953735
0.8297690153121948;0.5121957063674927;0.8771331310272217;0.4796474277973175
0.8331907391548157;0.5076979398727417;0.8771331310272217;0.47813156247138977
0.8280581831932068;0.5157076120376587;0.8771331310272217;0.4766702950000763
0.8349016308784485;0.504296600818634;0.8805460929870605;0.4751426577568054
0.8229255676269531;0.5138407349586487;0.8805460929870605;0.4736891984939575
0.8331907391548157;0.516102135181427;0.8805460929870605;0.4722428023815155
0.8340461850166321;0.5108683705329895;0.8805460929870605;0.4708487391471863
0.8408896327018738;0.5046294927597046;0.8805460929870605;0.46934232115745544
0.8366124629974365;0.5086348056793213;0.8805460929870605;0.4678891599178314
0.8272027373313904;0.5058426856994629;0.8805460929870605;0.4664672315120697
0.8366124629974365;0.49824872612953186;0.8805460929870605;0.4650193154811859
0.8331907391548157;0.5039737820625305;0.8805460929870605;0.4635528028011322
0.8383233547210693;0.5040988326072693;0.8805460929870605;0.46203169226646423
0.8314799070358276;0.5036048889160156;0.8805460929870605;0.4605902433395386
0.832335352897644;0.506796658039093;0.8805460929870605;0.45919954776763916
0.8460222482681274;0.4956354796886444;0.8805460929870605;0.4577946662902832
0.8229255676269531;0.5041695833206177;0.8805460929870605;0.45642465353012085
0.8220701217651367;0.5007431507110596;0.8805460929870605;0.4550718665122986
0.8331907391548157;0.5036498308181763;0.8805460929870605;0.4536993205547333
0.8366124629974365;0.4989705979824066;0.8805460929870605;0.4523669183254242
0.8366124629974365;0.5004345178604126;0.8805460929870605;0.4509800672531128
0.8417450785636902;0.4932185709476471;0.8805460929870605;0.4495825171470642
0.8306244611740112;0.48766958713531494;0.8805460929870605;0.4482291042804718
0.843455970287323;0.4852689206600189;0.8805460929870605;0.4468111991882324
0.8443113565444946;0.48662662506103516;0.8805460929870605;0.4454578459262848
0.8391788005828857;0.48665767908096313;0.8839590549468994;0.4440956115722656
0.8340461850166321;0.4904426038265228;0.8839590549468994;0.44279661774635315
0.8383233547210693;0.4830472767353058;0.8873720169067383;0.4413992762565613
0.8246364593505859;0.479303240776062;0.8873720169067383;0.440084308385849
0.826347291469574;0.48529690504074097;0.8873720169067383;0.43880000710487366
0.8306244611740112;0.48377805948257446;0.8873720169067383;0.4374839663505554
0.8340461850166321;0.48048949241638184;0.8873720169067383;0.43622711300849915
0.832335352897644;0.4838830530643463;0.8873720169067383;0.43492960929870605
0.8246364593505859;0.4928688704967499;0.8873720169067383;0.4336966872215271
0.8408896327018738;0.4819387197494507;0.8873720169067383;0.43243110179901123
0.826347291469574;0.47640836238861084;0.8873720169067383;0.4311349093914032
0.8366124629974365;0.47859498858451843;0.8873720169067383;0.4299298822879791
0.8443113565444946;0.4696371257305145;0.8873720169067383;0.4285881817340851
0.845166802406311;0.4727078974246979;0.8873720169067383;0.42734724283218384
0.8280581831932068;0.480175644159317;0.8873720169067383;0.4260766804218292
0.8340461850166321;0.4743782877922058;0.8873720169067383;0.42488643527030945
0.845166802406311;0.4699406325817108;0.8873720169067383;0.42361265420913696
0.8426005244255066;0.47025159001350403;0.8873720169067383;0.42234328389167786
0.8477330803871155;0.45666781067848206;0.8873720169067383;0.4210646450519562
0.8374679088592529;0.4665517807006836;0.8873720169067383;0.41984453797340393
0.8383233547210693;0.4678981304168701;0.8873720169067383;0.4186212718486786
0.8391788005828857;0.46190157532691956;0.8873720169067383;0.4173833131790161
0.8366124629974365;0.46303555369377136;0.8873720169067383;0.41612377762794495
0.8468776941299438;0.46436694264411926;0.8873720169067383;0.4149138331413269
0.8357570767402649;0.46883389353752136;0.8873720169067383;0.41372135281562805
0.8426005244255066;0.4602167308330536;0.8873720169067383;0.4125182330608368
0.8203592896461487;0.4730933606624603;0.8873720169067383;0.41148608922958374
0.8391788005828857;0.4640723168849945;0.8873720169067383;0.41039595007896423
0.832335352897644;0.47156643867492676;0.8873720169067383;0.4092702269554138
0.8314799070358276;0.4610564410686493;0.8873720169067383;0.40818220376968384
0.8306244611740112;0.46413278579711914;0.8873720169067383;0.4070691466331482
0.8408896327018738;0.45756667852401733;0.8873720169067383;0.4059520959854126
0.843455970287323;0.4603925049304962;0.8873720169067383;0.40481334924697876
0.8426005244255066;0.4615698754787445;0.8873720169067383;0.4036926031112671
0.8460222482681274;0.4438095986843109;0.8873720169067383;0.4025403559207916
0.8349016308784485;0.4598625600337982;0.8873720169067383;0.40143638849258423
0.8272027373313904;0.4539667069911957;0.8873720169067383;0.40042081475257874
0.8477330803871155;0.4485757052898407;0.8873720169067383;0.399308979511261
0.8554319739341736;0.4527551829814911;0.8873720169067383;0.3982228934764862
0.8383233547210693;0.4551353454589844;0.8873720169067383;0.39715245366096497
0.8485885262489319;0.4444708526134491;0.8873720169067383;0.39603668451309204
0.8460222482681274;0.4419569671154022;0.8873720169067383;0.39495086669921875
0.8366124629974365;0.44472500681877136;0.8873720169067383;0.3939187228679657
0.8460222482681274;0.45197033882141113;0.8873720169067383;0.3928065001964569
0.8391788005828857;0.454260915517807;0.8873720169067383;0.39177206158638
0.8426005244255066;0.4511045813560486;0.8873720169067383;0.3907400667667389
0.8494439721107483;0.4397455155849457;0.8873720169067383;0.38961681723594666
0.8417450785636902;0.4529077410697937;0.8873720169067383;0.3885938823223114
0.8314799070358276;0.44668686389923096;0.8873720169067383;0.3876051604747772
0.8468776941299438;0.43844151496887207;0.8873720169067383;0.3865427076816559
0.8331907391548157;0.4541243314743042;0.8873720169067383;0.3855603337287903
0.8605645895004272;0.4366978704929352;0.8873720169067383;0.3844793438911438
0.8502994179725647;0.43843546509742737;0.8873720169067383;0.38348323106765747
0.8314799070358276;0.4451866149902344;0.8873720169067383;0.38251957297325134
0.8511548042297363;0.43152663111686707;0.8873720169067383;0.3814944624900818
0.8485885262489319;0.4389883875846863;0.8873720169067383;0.38046273589134216
0.8477330803871155;0.4426465332508087;0.8873720169067383;0.3795146346092224
0.8468776941299438;0.43521934747695923;0.8873720169067383;0.3784939646720886
0.8443113565444946;0.43810731172561646;0.8873720169067383;0.3775331974029541
0.8485885262489319;0.42762336134910583;0.8873720169067383;0.376578688621521
0.8571428656578064;0.43256255984306335;0.8873720169067383;0.3756154179573059
0.8400342464447021;0.4295341372489929;0.8873720169067383;0.3747134804725647
0.8349016308784485;0.4486478567123413;0.8873720169067383;0.37379103899002075
0.8477330803871155;0.4318310022354126;0.8873720169067383;0.3729062080383301
0.8477330803871155;0.4345140755176544;0.8873720169067383;0.37200242280960083
0.8460222482681274;0.42942091822624207;0.8873720169067383;0.37109553813934326
0.8460222482681274;0.4310465157032013;0.8873720169067383;0.3701349198818207
0.845166802406311;0.41999712586402893;0.8873720169067383;0.36918124556541443
0.8468776941299438;0.4342290759086609;0.8873720169067383;0.36831244826316833
0.85628741979599;0.4218425452709198;0.8873720169067383;0.3673766553401947
0.8520102500915527;0.42383643984794617;0.8873720169067383;0.36645662784576416
0.845166802406311;0.42849409580230713;0.8873720169067383;0.365583598613739
0.8468776941299438;0.4311012029647827;0.8873720169067383;0.36467263102531433
0.8408896327018738;0.4288637340068817;0.8873720169067383;0.36382097005844116
0.8485885262489319;0.4151355028152466;0.8873720169067383;0.3629293441772461
0.8588536977767944;0.4206438958644867;0.8873720169067383;0.3621055781841278
0.8528656959533691;0.41585251688957214;0.8873720169067383;0.36124172806739807
0.8400342464447021;0.4259268045425415;0.8873720169067383;0.3604564666748047
0.8511548042297363;0.4200781583786011;0.8873720169067383;0.3596317768096924
0.85628741979599;0.42325177788734436;0.8873720169067383;0.35874149203300476
0.843455970287323;0.4165506064891815;0.8873720169067383;0.35790762305259705
0.8537211418151855;0.4141067564487457;0.8873720169067383;0.3570493161678314
0.8502994179725647;0.4176494777202606;0.8873720169067383;0.35623928904533386
0.8605645895004272;0.4263491928577423;0.8873720169067383;0.3554444909095764
0.8460222482681274;0.41359376907348633;0.8873720169067383;0.35463374853134155
0.845166802406311;0.42154839634895325;0.8873720169067383;0.35385850071907043
0.8631308674812317;0.41696619987487793;0.8873720169067383;0.35308972001075745
0.843455970287323;0.4179137051105499;0.8873720169067383;0.3522981107234955
0.8511548042297363;0.42294445633888245;0.8873720169067383;0.3514847755432129
0.8554319739341736;0.40833359956741333;0.8873720169067383;0.35067451000213623
0.843455970287323;0.41680026054382324;0.8873720169067383;0.3499138057231903
0.8374679088592529;0.416147917509079;0.8873720169067383;0.34917208552360535
0.8417450785636902;0.4170210361480713;0.8873720169067383;0.3484356105327606
0.8485885262489319;0.4166589081287384;0.8873720169067383;0.34776589274406433
0.8477330803871155;0.4170635938644409;0.8873720169067383;0.34705057740211487
0.8631308674812317;0.4112754464149475;0.8873720169067383;0.3463456928730011
0.8443113565444946;0.4126925468444824;0.8873720169067383;0.345634400844574
0.8631308674812317;0.4057338535785675;0.8873720169067383;0.3448454439640045
0.845166802406311;0.41295796632766724;0.8873720169067383;0.3441849648952484
0.8520102500915527;0.4211999475955963;0.8873720169067383;0.3435237407684326
0.8639863133430481;0.4147922992706299;0.8873720169067383;0.34278708696365356
0.8537211418151855;0.41446447372436523;0.8873720169067383;0.34212279319763184
0.854576587677002;0.4070015847682953;0.8873720169067383;0.3415175676345825
0.8485885262489319;0.40296339988708496;0.8873720169067383;0.34088751673698425
0.8537211418151855;0.40092647075653076;0.8873720169067383;0.34020107984542847
0.8605645895004272;0.39747869968414307;0.8873720169067383;0.3394579589366913
0.8597091436386108;0.4002273678779602;0.8873720169067383;0.3387615382671356
0.8511548042297363;0.41751042008399963;0.8873720169067383;0.3380577862262726
0.8468776941299438;0.4060527980327606;0.8873720169067383;0.33737504482269287
0.8520102500915527;0.4037822186946869;0.8873720169067383;0.3367432653903961
0.8485885262489319;0.400844007730484;0.8873720169067383;0.3360937237739563
0.8622754216194153;0.39684996008872986;0.8873720169067383;0.33540090918540955
0.8468776941299438;0.40834474563598633;0.8873720169067383;0.3347596824169159
0.85628741979599;0.39325833320617676;0.8873720169067383;0.3340685963630676
0.8571428656578064;0.40081000328063965;0.8873720169067383;0.3334334194660187
0.8631308674812317;0.393799364566803;0.8873720169067383;0.33277028799057007
0.8494439721107483;0.3949321508407593;0.8873720169067383;0.33208557963371277
0.8511548042297363;0.3876613676548004;0.8873720169067383;0.33148083090782166
0.854576587677002;0.39695245027542114;0.8873720169067383;0.33079901337623596
0.85628741979599;0.38865092396736145;0.8873720169067383;0.33014222979545593
0.8631308674812317;0.39876967668533325;0.8873720169067383;0.3294643759727478
0.854576587677002;0.40230393409729004;0.8873720169067383;0.3288414478302002
0.8579983115196228;0.39944422245025635;0.8873720169067383;0.32832032442092896
0.8494439721107483;0.405246764421463;0.8873720169067383;0.3277164101600647
0.8605645895004272;0.3856315612792969;0.8873720169067383;0.32713067531585693
0.8494439721107483;0.39387157559394836;0.8873720169067383;0.3265518844127655
0.8656972050666809;0.3842930495738983;0.8873720169067383;0.32595765590667725
0.8622754216194153;0.38750964403152466;0.8873720169067383;0.3253159523010254
0.8494439721107483;0.38437485694885254;0.8873720169067383;0.3247193992137909
0.8494439721107483;0.39102721214294434;0.8873720169067383;0.3240828812122345
0.8605645895004272;0.38658419251441956;0.8873720169067383;0.3234669268131256
0.8622754216194153;0.3681376874446869;0.8873720169067383;0.3228280246257782
0.8485885262489319;0.38628941774368286;0.8873720169067383;0.3222426474094391
0.8511548042297363;0.3914189338684082;0.8873720169067383;0.321687251329422
0.8571428656578064;0.39516669511795044;0.8873720169067383;0.3211589455604553
0.8631308674812317;0.3837369680404663;0.8873720169067383;0.32060906291007996
0.85628741979599;0.38484621047973633;0.8873720169067383;0.32005587220191956
0.8588536977767944;0.38832616806030273;0.8873720169067383;0.3195257782936096
0.8665525913238525;0.3758038878440857;0.8873720169067383;0.31890901923179626
0.8571428656578064;0.38566088676452637;0.8873720169067383;0.3183403015136719
0.867408037185669;0.37918969988822937;0.8873720169067383;0.31782615184783936
0.8656972050666809;0.3843763768672943;0.8873720169067383;0.3173180818557739
0.8691189289093018;0.3645153343677521;0.8873720169067383;0.3167424201965332
0.85628741979599;0.3786694407463074;0.8873720169067383;0.3161974251270294
0.8639863133430481;0.37947404384613037;0.8873720169067383;0.31565549969673157
0.8691189289093018;0.38301530480384827;0.8873720169067383;0.3151246905326843
0.8579983115196228;0.37758761644363403;0.8873720169067383;0.3145422041416168
0.8716852068901062;0.3793747127056122;0.8873720169067383;0.313937246799469
0.8502994179725647;0.3816506862640381;0.8873720169067383;0.31335198879241943
0.8579983115196228;0.3746640682220459;0.8873720169067383;0.3128286898136139
0.8597091436386108;0.38484737277030945;0.8873720169067383;0.31225478649139404
0.8639863133430481;0.3833707571029663;0.8873720169067383;0.31171002984046936
0.8631308674812317;0.37085145711898804;0.8873720169067383;0.31119149923324585
0.8614200353622437;0.37502139806747437;0.8873720169067383;0.3107096552848816
0.8588536977767944;0.3716532588005066;0.8873720169067383;0.3102678656578064
0.8597091436386108;0.38139063119888306;0.8873720169067383;0.30970168113708496
0.8639863133430481;0.361642062664032;0.8873720169067383;0.3091597557067871
0.8648417592048645;0.3717218041419983;0.8873720169067383;0.30868229269981384
0.8708297610282898;0.36487942934036255;0.8873720169067383;0.3081483542919159
0.8614200353622437;0.375455379486084;0.8873720169067383;0.3076743185520172
0.8622754216194153;0.37287062406539917;0.8873720169067383;0.30723509192466736
0.8597091436386108;0.37857863306999207;0.8873720169067383;0.30673694610595703
0.8725406527519226;0.3649365305900574;0.8873720169067383;0.3062395453453064
0.8656972050666809;0.37497350573539734;0.8873720169067383;0.30572277307510376
0.8622754216194153;0.3791986405849457;0.8873720169067383;0.30526313185691833
0.8597091436386108;0.37453022599220276;0.8873720169067383;0.30475738644599915
0.8639863133430481;0.36516547203063965;0.8873720169067383;0.30427587032318115
0.8588536977767944;0.37774285674095154;0.8873720169067383;0.30379512906074524
0.8597091436386108;0.37066650390625;0.8873720169067383;0.30334165692329407
0.8588536977767944;0.37489503622055054;0.8873720169067383;0.3029707968235016
0.8682634830474854;0.3684927821159363;0.8873720169067383;0.3025866746902466
0.8597091436386108;0.3727281987667084;0.8873720169067383;0.3021857738494873
0.8614200353622437;0.3687068223953247;0.8873720169067383;0.30178356170654297
0.8554319739341736;0.3814792335033417;0.8873720169067383;0.3014156222343445
0.8597091436386108;0.36631911993026733;0.8873720169067383;0.3009539246559143
0.8588536977767944;0.3660668730735779;0.8907849788665771;0.30045613646507263
0.8699743151664734;0.36072367429733276;0.8907849788665771;0.30004677176475525
0.867408037185669;0.3738073408603668;0.8907849788665771;0.2996094226837158
0.8682634830474854;0.3766493499279022;0.8907849788665771;0.2991641163825989
0.8759623765945435;0.3599424958229065;0.8907849788665771;0.2986605763435364
0.8631308674812317;0.3734239339828491;0.8907849788665771;0.2982321083545685
0.8708297610282898;0.3608294129371643;0.8907849788665771;0.29785215854644775
0.8708297610282898;0.3611908555030823;0.8907849788665771;0.29742109775543213
0.867408037185669;0.3618014454841614;0.8907849788665771;0.2970200479030609
0.8571428656578064;0.3644305467605591;0.8907849788665771;0.29658830165863037
0.8725406527519226;0.36222678422927856;0.8907849788665771;0.2961875796318054
0.8511548042297363;0.3715067207813263;0.8907849788665771;0.2958672046661377
0.8656972050666809;0.36165696382522583;0.8907849788665771;0.2955196797847748
0.8742514848709106;0.3554597496986389;0.8907849788665771;0.29507508873939514
0.8588536977767944;0.3625422418117523;0.8907849788665771;0.29468077421188354
0.8776732087135315;0.3455672860145569;0.8907849788665771;0.2942241132259369
0.8716852068901062;0.36203938722610474;0.8907849788665771;0.2938254773616791
0.8682634830474854;0.3632393181324005;0.8907849788665771;0.29337817430496216
0.8571428656578064;0.36097314953804016;0.8907849788665771;0.2930142283439636
0.8682634830474854;0.35931432247161865;0.8907849788665771;0.29269054532051086
0.8622754216194153;0.36490991711616516;0.8907849788665771;0.2923494279384613
0.8648417592048645;0.36162588000297546;0.8907849788665771;0.2919626533985138
0.8622754216194153;0.36869385838508606;0.8907849788665771;0.29153913259506226
0.8708297610282898;0.3581160306930542;0.8907849788665771;0.2912028431892395
0.8682634830474854;0.35459452867507935;0.8907849788665771;0.29091885685920715
0.8682634830474854;0.3555024266242981;0.8907849788665771;0.29052168130874634
0.8716852068901062;0.3605068624019623;0.8907849788665771;0.29013052582740784
0.8622754216194153;0.3564607799053192;0.8907849788665771;0.2897709012031555
0.8665525913238525;0.35972288250923157;0.8907849788665771;0.2894766330718994
0.8588536977767944;0.35530975461006165;0.8907849788665771;0.28908342123031616
0.8665525913238525;0.36420634388923645;0.8907849788665771;0.28877830505371094
0.8537211418151855;0.36623987555503845;0.8907849788665771;0.28850245475769043
0.875106930732727;0.35471856594085693;0.8907849788665771;0.28814056515693665
0.8631308674812317;0.3603304922580719;0.8907849788665771;0.28780436515808105
0.8699743151664734;0.3551050126552582;0.8907849788665771;0.28751251101493835
0.8810949325561523;0.34751012921333313;0.8907849788665771;0.28699538111686707
0.8742514848709106;0.3515017330646515;0.8907849788665771;0.28656649589538574
0.8605645895004272;0.35824957489967346;0.8907849788665771;0.2862176299095154
0.8682634830474854;0.35496994853019714;0.8907849788665771;0.285806804895401
0.8716852068901062;0.34686633944511414;0.8907849788665771;0.2854612469673157
0.8708297610282898;0.34878966212272644;0.8907849788665771;0.28513574600219727
0.8665525913238525;0.3514532148838043;0.8907849788665771;0.2847946882247925
0.8614200353622437;0.349056214094162;0.8907849788665771;0.2845526337623596
0.8708297610282898;0.3443971872329712;0.8907849788665771;0.28424516320228577
0.8691189289093018;0.34026652574539185;0.8907849788665771;0.2838292121887207
0.8768178224563599;0.34959810972213745;0.8907849788665771;0.28347501158714294
0.8691189289093018;0.3488423228263855;0.8907849788665771;0.28315648436546326
0.8725406527519226;0.3510010838508606;0.8907849788665771;0.28286683559417725
0.8716852068901062;0.34189289808273315;0.8907849788665771;0.282600462436676
0.8648417592048645;0.35455143451690674;0.8907849788665771;0.28239935636520386
0.8614200353622437;0.3484073281288147;0.8907849788665771;0.2821105718612671
0.85628741979599;0.3626805543899536;0.8907849788665771;0.28187641501426697
0.8725406527519226;0.3508843779563904;0.8907849788665771;0.28155866265296936
0.8699743151664734;0.3383995294570923;0.8907849788665771;0.28117504715919495
0.8759623765945435;0.34249529242515564;0.8907849788665771;0.2806980609893799
0.8622754216194153;0.3560009002685547;0.8907849788665771;0.2804194986820221
0.8682634830474854;0.33931073546409607;0.8907849788665771;0.2801322638988495
0.8656972050666809;0.3415190875530243;0.8907849788665771;0.27975767850875854
0.8622754216194153;0.34817153215408325;0.8907849788665771;0.2794535160064697
0.8648417592048645;0.34659963846206665;0.8907849788665771;0.27922022342681885
0.8716852068901062;0.350588858127594;0.8907849788665771;0.27884817123413086
0.867408037185669;0.34637951850891113;0.8907849788665771;0.278522253036499
0.8597091436386108;0.353854238986969;0.8907849788665771;0.2782772481441498
0.8716852068901062;0.34555545449256897;0.8907849788665771;0.2779448628425598
0.8725406527519226;0.3382019102573395;0.8907849788665771;0.27777671813964844
0.8691189289093018;0.344512939453125;0.8907849788665771;0.27745601534843445
0.8810949325561523;0.33526211977005005;0.8907849788665771;0.27720412611961365
0.8699743151664734;0.3493504822254181;0.8907849788665771;0.2770541310310364
0.8571428656578064;0.34869417548179626;0.8907849788665771;0.2768535614013672
0.8656972050666809;0.3517831563949585;0.8907849788665771;0.276509165763855
0.8733960390090942;0.3402155041694641;0.8907849788665771;0.27634429931640625
0.8699743151664734;0.33522820472717285;0.8907849788665771;0.27617841958999634
0.8622754216194153;0.35179823637008667;0.8907849788665771;0.27590107917785645
0.8631308674812317;0.34360426664352417;0.8907849788665771;0.27561816573143005
0.8691189289093018;0.3458961546421051;0.8907849788665771;0.2752265930175781
0.8665525913238525;0.3375338017940521;0.8907849788665771;0.27483609318733215
0.8776732087135315;0.3372983932495117;0.8907849788665771;0.2745822072029114
0.8682634830474854;0.33671054244041443;0.8907849788665771;0.27442049980163574
0.8691189289093018;0.3365776836872101;0.8907849788665771;0.2742267847061157
0.8708297610282898;0.3436853289604187;0.8907849788665771;0.27394819259643555
0.867408037185669;0.3437846302986145;0.8907849788665771;0.27379193902015686
0.8631308674812317;0.3450697362422943;0.8907849788665771;0.27368444204330444
0.8716852068901062;0.3383723795413971;0.8907849788665771;0.27340996265411377
0.8579983115196228;0.35298264026641846;0.8907849788665771;0.27319538593292236
0.8691189289093018;0.3417617082595825;0.8907849788665771;0.27286437153816223
0.8691189289093018;0.3426908254623413;0.8907849788665771;0.2725566625595093
0.8870829939842224;0.3207968771457672;0.8907849788665771;0.27221909165382385
0.867408037185669;0.3363068997859955;0.8907849788665771;0.27180472016334534
0.8725406527519226;0.3285958766937256;0.8907849788665771;0.27151086926460266
0.8691189289093018;0.34037724137306213;0.8907849788665771;0.2712703347206116
0.8502994179725647;0.36011719703674316;0.8907849788665771;0.27113044261932373
0.8665525913238525;0.3414578139781952;0.8907849788665771;0.27080675959587097
0.8776732087135315;0.33430221676826477;0.8907849788665771;0.27051857113838196
0.8716852068901062;0.33246731758117676;0.8907849788665771;0.27019035816192627
